status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,1394,false,false,ortho,1,5,chart,6->arraymap,m3
Warmup,1365,false,false,ortho,2,5,chart,6->arraymap,m3
Warmup,1327,false,false,ortho,3,5,chart,6->arraymap,m3
Steady-state,1315,true,false,ortho,4,5,chart,6->arraymap,m3
Startup,1947,false,true,ortho,0,6,chart,6->arraymap,m3
Warmup,1391,false,false,ortho,1,6,chart,6->arraymap,m3
Warmup,1384,false,false,ortho,2,6,chart,6->arraymap,m3
Warmup,1312,false,false,ortho,3,6,chart,6->arraymap,m3
Steady-state,1315,true,false,ortho,4,6,chart,6->arraymap,m3
Startup,1944,false,true,ortho,0,7,chart,6->arraymap,m3
Warmup,1393,false,false,ortho,1,7,chart,6->arraymap,m3
Warmup,1365,false,false,ortho,2,7,chart,6->arraymap,m3
Warmup,1330,false,false,ortho,3,7,chart,6->arraymap,m3
Steady-state,1314,true,false,ortho,4,7,chart,6->arraymap,m3
Startup,1934,false,true,ortho,0,8,chart,6->arraymap,m3
Warmup,1390,false,false,ortho,1,8,chart,6->arraymap,m3
Warmup,1362,false,false,ortho,2,8,chart,6->arraymap,m3
Warmup,1330,false,false,ortho,3,8,chart,6->arraymap,m3
Steady-state,1311,true,false,ortho,4,8,chart,6->arraymap,m3
Startup,1967,false,true,ortho,0,9,chart,6->arraymap,m3
Warmup,1387,false,false,ortho,1,9,chart,6->arraymap,m3
Warmup,1388,false,false,ortho,2,9,chart,6->arraymap,m3
Warmup,1314,false,false,ortho,3,9,chart,6->arraymap,m3
Steady-state,1314,true,false,ortho,4,9,chart,6->arraymap,m3
Startup,1973,false,true,ortho,0,10,chart,6->arraymap,m3
Warmup,1389,false,false,ortho,1,10,chart,6->arraymap,m3
Warmup,1373,false,false,ortho,2,10,chart,6->arraymap,m3
Warmup,1331,false,false,ortho,3,10,chart,6->arraymap,m3
Steady-state,1316,true,false,ortho,4,10,chart,6->arraymap,m3
Startup,1971,false,true,ortho,0,11,chart,6->arraymap,m3
Warmup,1392,false,false,ortho,1,11,chart,6->arraymap,m3
Warmup,1363,false,false,ortho,2,11,chart,6->arraymap,m3
Warmup,1334,false,false,ortho,3,11,chart,6->arraymap,m3
Steady-state,1316,true,false,ortho,4,11,chart,6->arraymap,m3
Startup,1971,false,true,ortho,0,12,chart,6->arraymap,m3
Warmup,1393,false,false,ortho,1,12,chart,6->arraymap,m3
Warmup,1361,false,false,ortho,2,12,chart,6->arraymap,m3
Warmup,1331,false,false,ortho,3,12,chart,6->arraymap,m3
Steady-state,1316,true,false,ortho,4,12,chart,6->arraymap,m3
Startup,2006,false,true,ortho,0,13,chart,6->arraymap,m3
Warmup,1387,false,false,ortho,1,13,chart,6->arraymap,m3
Warmup,1370,false,false,ortho,2,13,chart,6->arraymap,m3
Warmup,1335,false,false,ortho,3,13,chart,6->arraymap,m3
Steady-state,1309,true,false,ortho,4,13,chart,6->arraymap,m3
Startup,1934,false,true,ortho,0,14,chart,6->arraymap,m3
Warmup,1387,false,false,ortho,1,14,chart,6->arraymap,m3
Warmup,1368,false,false,ortho,2,14,chart,6->arraymap,m3
Warmup,1333,false,false,ortho,3,14,chart,6->arraymap,m3
Steady-state,1310,true,false,ortho,4,14,chart,6->arraymap,m3
Startup,1954,false,true,ortho,0,15,chart,6->arraymap,m3
Warmup,1402,false,false,ortho,1,15,chart,6->arraymap,m3
Warmup,1385,false,false,ortho,2,15,chart,6->arraymap,m3
Warmup,1366,false,false,ortho,3,15,chart,6->arraymap,m3
Steady-state,1318,true,false,ortho,4,15,chart,6->arraymap,m3
Startup,1936,false,true,ortho,0,16,chart,6->arraymap,m3
Warmup,1380,false,false,ortho,1,16,chart,6->arraymap,m3
Warmup,1368,false,false,ortho,2,16,chart,6->arraymap,m3
Warmup,1335,false,false,ortho,3,16,chart,6->arraymap,m3
Steady-state,1316,true,false,ortho,4,16,chart,6->arraymap,m3
Startup,1964,false,true,ortho,0,17,chart,6->arraymap,m3
Warmup,1383,false,false,ortho,1,17,chart,6->arraymap,m3
Warmup,1362,false,false,ortho,2,17,chart,6->arraymap,m3
Warmup,1334,false,false,ortho,3,17,chart,6->arraymap,m3
Steady-state,1309,true,false,ortho,4,17,chart,6->arraymap,m3
Startup,1968,false,true,ortho,0,18,chart,6->arraymap,m3
Warmup,1386,false,false,ortho,1,18,chart,6->arraymap,m3
Warmup,1368,false,false,ortho,2,18,chart,6->arraymap,m3
Warmup,1337,false,false,ortho,3,18,chart,6->arraymap,m3
Steady-state,1311,true,false,ortho,4,18,chart,6->arraymap,m3
Startup,1960,false,true,ortho,0,19,chart,6->arraymap,m3
Warmup,1383,false,false,ortho,1,19,chart,6->arraymap,m3
Warmup,1379,false,false,ortho,2,19,chart,6->arraymap,m3
Warmup,1321,false,false,ortho,3,19,chart,6->arraymap,m3
Steady-state,1320,true,false,ortho,4,19,chart,6->arraymap,m3
Startup,1987,false,true,ortho,0,0,chart,5->linkedlist,m3
Warmup,1397,false,false,ortho,1,0,chart,5->linkedlist,m3
Warmup,1398,false,false,ortho,2,0,chart,5->linkedlist,m3
Warmup,1345,false,false,ortho,3,0,chart,5->linkedlist,m3
Steady-state,1337,true,false,ortho,4,0,chart,5->linkedlist,m3
Startup,1939,false,true,ortho,0,1,chart,5->linkedlist,m3
Warmup,1388,false,false,ortho,1,1,chart,5->linkedlist,m3
Warmup,1385,false,false,ortho,2,1,chart,5->linkedlist,m3
Warmup,1318,false,false,ortho,3,1,chart,5->linkedlist,m3
Steady-state,1318,true,false,ortho,4,1,chart,5->linkedlist,m3
Startup,1963,false,true,ortho,0,2,chart,5->linkedlist,m3
Warmup,1389,false,false,ortho,1,2,chart,5->linkedlist,m3
Warmup,1363,false,false,ortho,2,2,chart,5->linkedlist,m3
Warmup,1326,false,false,ortho,3,2,chart,5->linkedlist,m3
Steady-state,1327,true,false,ortho,4,2,chart,5->linkedlist,m3
Startup,1988,false,true,ortho,0,3,chart,5->linkedlist,m3
Warmup,1392,false,false,ortho,1,3,chart,5->linkedlist,m3
Warmup,1369,false,false,ortho,2,3,chart,5->linkedlist,m3
Warmup,1341,false,false,ortho,3,3,chart,5->linkedlist,m3
Steady-state,1317,true,false,ortho,4,3,chart,5->linkedlist,m3
Startup,1986,false,true,ortho,0,4,chart,5->linkedlist,m3
Warmup,1395,false,false,ortho,1,4,chart,5->linkedlist,m3
Warmup,1370,false,false,ortho,2,4,chart,5->linkedlist,m3
Warmup,1336,false,false,ortho,3,4,chart,5->linkedlist,m3
Steady-state,1312,true,false,ortho,4,4,chart,5->linkedlist,m3
Startup,1955,false,true,ortho,0,5,chart,5->linkedlist,m3
Warmup,1389,false,false,ortho,1,5,chart,5->linkedlist,m3
Warmup,1371,false,false,ortho,2,5,chart,5->linkedlist,m3
Warmup,1332,false,false,ortho,3,5,chart,5->linkedlist,m3
Steady-state,1312,true,false,ortho,4,5,chart,5->linkedlist,m3
Startup,1968,false,true,ortho,0,6,chart,5->linkedlist,m3
Warmup,1399,false,false,ortho,1,6,chart,5->linkedlist,m3
Warmup,1367,false,false,ortho,2,6,chart,5->linkedlist,m3
Warmup,1329,false,false,ortho,3,6,chart,5->linkedlist,m3
Steady-state,1308,true,false,ortho,4,6,chart,5->linkedlist,m3
Startup,1940,false,true,ortho,0,7,chart,5->linkedlist,m3
Warmup,1397,false,false,ortho,1,7,chart,5->linkedlist,m3
Warmup,1366,false,false,ortho,2,7,chart,5->linkedlist,m3
Warmup,1336,false,false,ortho,3,7,chart,5->linkedlist,m3
Steady-state,1312,true,false,ortho,4,7,chart,5->linkedlist,m3
Startup,1975,false,true,ortho,0,8,chart,5->linkedlist,m3
Warmup,1428,false,false,ortho,1,8,chart,5->linkedlist,m3
Warmup,1372,false,false,ortho,2,8,chart,5->linkedlist,m3
Warmup,1349,false,false,ortho,3,8,chart,5->linkedlist,m3
Steady-state,1314,true,false,ortho,4,8,chart,5->linkedlist,m3
Startup,1978,false,true,ortho,0,9,chart,5->linkedlist,m3
Warmup,1392,false,false,ortho,1,9,chart,5->linkedlist,m3
Warmup,1365,false,false,ortho,2,9,chart,5->linkedlist,m3
Warmup,1340,false,false,ortho,3,9,chart,5->linkedlist,m3
Steady-state,1310,true,false,ortho,4,9,chart,5->linkedlist,m3
Startup,1955,false,true,ortho,0,10,chart,5->linkedlist,m3
Warmup,1394,false,false,ortho,1,10,chart,5->linkedlist,m3
Warmup,1364,false,false,ortho,2,10,chart,5->linkedlist,m3
Warmup,1339,false,false,ortho,3,10,chart,5->linkedlist,m3
Steady-state,1320,true,false,ortho,4,10,chart,5->linkedlist,m3
Startup,1969,false,true,ortho,0,11,chart,5->linkedlist,m3
Warmup,1417,false,false,ortho,1,11,chart,5->linkedlist,m3
Warmup,1378,false,false,ortho,2,11,chart,5->linkedlist,m3
Warmup,1341,false,false,ortho,3,11,chart,5->linkedlist,m3
Steady-state,1321,true,false,ortho,4,11,chart,5->linkedlist,m3
Startup,1978,false,true,ortho,0,12,chart,5->linkedlist,m3
Warmup,1391,false,false,ortho,1,12,chart,5->linkedlist,m3
Warmup,1367,false,false,ortho,2,12,chart,5->linkedlist,m3
Warmup,1330,false,false,ortho,3,12,chart,5->linkedlist,m3
Steady-state,1310,true,false,ortho,4,12,chart,5->linkedlist,m3
Startup,1921,false,true,ortho,0,13,chart,5->linkedlist,m3
Warmup,1390,false,false,ortho,1,13,chart,5->linkedlist,m3
Warmup,1361,false,false,ortho,2,13,chart,5->linkedlist,m3
Warmup,1332,false,false,ortho,3,13,chart,5->linkedlist,m3
Steady-state,1311,true,false,ortho,4,13,chart,5->linkedlist,m3
Startup,1959,false,true,ortho,0,14,chart,5->linkedlist,m3
Warmup,1391,false,false,ortho,1,14,chart,5->linkedlist,m3
Warmup,1369,false,false,ortho,2,14,chart,5->linkedlist,m3
Warmup,1331,false,false,ortho,3,14,chart,5->linkedlist,m3
Steady-state,1317,true,false,ortho,4,14,chart,5->linkedlist,m3
Startup,1962,false,true,ortho,0,15,chart,5->linkedlist,m3
Warmup,1393,false,false,ortho,1,15,chart,5->linkedlist,m3
Warmup,1371,false,false,ortho,2,15,chart,5->linkedlist,m3
Warmup,1328,false,false,ortho,3,15,chart,5->linkedlist,m3
Steady-state,1318,true,false,ortho,4,15,chart,5->linkedlist,m3
Startup,1950,false,true,ortho,0,16,chart,5->linkedlist,m3
Warmup,1387,false,false,ortho,1,16,chart,5->linkedlist,m3
Warmup,1363,false,false,ortho,2,16,chart,5->linkedlist,m3
Warmup,1327,false,false,ortho,3,16,chart,5->linkedlist,m3
Steady-state,1310,true,false,ortho,4,16,chart,5->linkedlist,m3
Startup,1962,false,true,ortho,0,17,chart,5->linkedlist,m3
Warmup,1387,false,false,ortho,1,17,chart,5->linkedlist,m3
Warmup,1366,false,false,ortho,2,17,chart,5->linkedlist,m3
Warmup,1327,false,false,ortho,3,17,chart,5->linkedlist,m3
Steady-state,1312,true,false,ortho,4,17,chart,5->linkedlist,m3
Startup,1946,false,true,ortho,0,18,chart,5->linkedlist,m3
Warmup,1395,false,false,ortho,1,18,chart,5->linkedlist,m3
Warmup,1367,false,false,ortho,2,18,chart,5->linkedlist,m3
Warmup,1352,false,false,ortho,3,18,chart,5->linkedlist,m3
Steady-state,1317,true,false,ortho,4,18,chart,5->linkedlist,m3
Startup,1956,false,true,ortho,0,19,chart,5->linkedlist,m3
Warmup,1389,false,false,ortho,1,19,chart,5->linkedlist,m3
Warmup,1363,false,false,ortho,2,19,chart,5->linkedlist,m3
Warmup,1330,false,false,ortho,3,19,chart,5->linkedlist,m3
Steady-state,1314,true,false,ortho,4,19,chart,5->linkedlist,m3
Startup,2194,false,true,ortho,0,0,chart,5->hasharraylist,m3
Warmup,1422,false,false,ortho,1,0,chart,5->hasharraylist,m3
Warmup,1394,false,false,ortho,2,0,chart,5->hasharraylist,m3
Warmup,1333,false,false,ortho,3,0,chart,5->hasharraylist,m3
Steady-state,1341,true,false,ortho,4,0,chart,5->hasharraylist,m3
Startup,2231,false,true,ortho,0,1,chart,5->hasharraylist,m3
Warmup,1422,false,false,ortho,1,1,chart,5->hasharraylist,m3
Warmup,1380,false,false,ortho,2,1,chart,5->hasharraylist,m3
Warmup,1327,false,false,ortho,3,1,chart,5->hasharraylist,m3
Steady-state,1336,true,false,ortho,4,1,chart,5->hasharraylist,m3
Startup,2226,false,true,ortho,0,2,chart,5->hasharraylist,m3
Warmup,1420,false,false,ortho,1,2,chart,5->hasharraylist,m3
Warmup,1385,false,false,ortho,2,2,chart,5->hasharraylist,m3
Warmup,1333,false,false,ortho,3,2,chart,5->hasharraylist,m3
Steady-state,1345,true,false,ortho,4,2,chart,5->hasharraylist,m3
Startup,2224,false,true,ortho,0,3,chart,5->hasharraylist,m3
Warmup,1411,false,false,ortho,1,3,chart,5->hasharraylist,m3
Warmup,1383,false,false,ortho,2,3,chart,5->hasharraylist,m3
Warmup,1331,false,false,ortho,3,3,chart,5->hasharraylist,m3
Steady-state,1342,true,false,ortho,4,3,chart,5->hasharraylist,m3
Startup,2241,false,true,ortho,0,4,chart,5->hasharraylist,m3
Warmup,1434,false,false,ortho,1,4,chart,5->hasharraylist,m3
Warmup,1385,false,false,ortho,2,4,chart,5->hasharraylist,m3
Warmup,1332,false,false,ortho,3,4,chart,5->hasharraylist,m3
Warmup,1344,false,false,ortho,4,4,chart,5->hasharraylist,m3
Steady-state,1467,true,false,ortho,5,4,chart,5->hasharraylist,m3
Startup,2211,false,true,ortho,0,5,chart,5->hasharraylist,m3
Warmup,1431,false,false,ortho,1,5,chart,5->hasharraylist,m3
Warmup,1381,false,false,ortho,2,5,chart,5->hasharraylist,m3
Warmup,1353,false,false,ortho,3,5,chart,5->hasharraylist,m3
Steady-state,1344,true,false,ortho,4,5,chart,5->hasharraylist,m3
Startup,2176,false,true,ortho,0,6,chart,5->hasharraylist,m3
Warmup,1414,false,false,ortho,1,6,chart,5->hasharraylist,m3
Warmup,1380,false,false,ortho,2,6,chart,5->hasharraylist,m3
Warmup,1332,false,false,ortho,3,6,chart,5->hasharraylist,m3
Steady-state,1341,true,false,ortho,4,6,chart,5->hasharraylist,m3
Startup,2185,false,true,ortho,0,7,chart,5->hasharraylist,m3
Warmup,1419,false,false,ortho,1,7,chart,5->hasharraylist,m3
Warmup,1383,false,false,ortho,2,7,chart,5->hasharraylist,m3
Warmup,1334,false,false,ortho,3,7,chart,5->hasharraylist,m3
Steady-state,1341,true,false,ortho,4,7,chart,5->hasharraylist,m3
Startup,2174,false,true,ortho,0,8,chart,5->hasharraylist,m3
Warmup,1414,false,false,ortho,1,8,chart,5->hasharraylist,m3
Warmup,1386,false,false,ortho,2,8,chart,5->hasharraylist,m3
Warmup,1339,false,false,ortho,3,8,chart,5->hasharraylist,m3
Steady-state,1340,true,false,ortho,4,8,chart,5->hasharraylist,m3
Startup,2243,false,true,ortho,0,9,chart,5->hasharraylist,m3
Warmup,1420,false,false,ortho,1,9,chart,5->hasharraylist,m3
Warmup,1389,false,false,ortho,2,9,chart,5->hasharraylist,m3
Warmup,1339,false,false,ortho,3,9,chart,5->hasharraylist,m3
Steady-state,1344,true,false,ortho,4,9,chart,5->hasharraylist,m3
Startup,2196,false,true,ortho,0,10,chart,5->hasharraylist,m3
Warmup,1421,false,false,ortho,1,10,chart,5->hasharraylist,m3
Warmup,1385,false,false,ortho,2,10,chart,5->hasharraylist,m3
Warmup,1338,false,false,ortho,3,10,chart,5->hasharraylist,m3
Steady-state,1343,true,false,ortho,4,10,chart,5->hasharraylist,m3
Startup,2168,false,true,ortho,0,11,chart,5->hasharraylist,m3
Warmup,1419,false,false,ortho,1,11,chart,5->hasharraylist,m3
Warmup,1389,false,false,ortho,2,11,chart,5->hasharraylist,m3
Warmup,1331,false,false,ortho,3,11,chart,5->hasharraylist,m3
Steady-state,1348,true,false,ortho,4,11,chart,5->hasharraylist,m3
Startup,2217,false,true,ortho,0,12,chart,5->hasharraylist,m3
Warmup,1425,false,false,ortho,1,12,chart,5->hasharraylist,m3
Warmup,1392,false,false,ortho,2,12,chart,5->hasharraylist,m3
Warmup,1339,false,false,ortho,3,12,chart,5->hasharraylist,m3
Steady-state,1340,true,false,ortho,4,12,chart,5->hasharraylist,m3
Startup,2225,false,true,ortho,0,13,chart,5->hasharraylist,m3
Warmup,1416,false,false,ortho,1,13,chart,5->hasharraylist,m3
Warmup,1389,false,false,ortho,2,13,chart,5->hasharraylist,m3
Warmup,1338,false,false,ortho,3,13,chart,5->hasharraylist,m3
Steady-state,1353,true,false,ortho,4,13,chart,5->hasharraylist,m3
Startup,2206,false,true,ortho,0,14,chart,5->hasharraylist,m3
Warmup,1425,false,false,ortho,1,14,chart,5->hasharraylist,m3
Warmup,1379,false,false,ortho,2,14,chart,5->hasharraylist,m3
Warmup,1331,false,false,ortho,3,14,chart,5->hasharraylist,m3
Steady-state,1337,true,false,ortho,4,14,chart,5->hasharraylist,m3
Startup,2208,false,true,ortho,0,15,chart,5->hasharraylist,m3
Warmup,1428,false,false,ortho,1,15,chart,5->hasharraylist,m3
Warmup,1381,false,false,ortho,2,15,chart,5->hasharraylist,m3
Warmup,1333,false,false,ortho,3,15,chart,5->hasharraylist,m3
Steady-state,1335,true,false,ortho,4,15,chart,5->hasharraylist,m3
Startup,2197,false,true,ortho,0,16,chart,5->hasharraylist,m3
Warmup,1418,false,false,ortho,1,16,chart,5->hasharraylist,m3
Warmup,1382,false,false,ortho,2,16,chart,5->hasharraylist,m3
Warmup,1324,false,false,ortho,3,16,chart,5->hasharraylist,m3
Steady-state,1337,true,false,ortho,4,16,chart,5->hasharraylist,m3
Startup,2193,false,true,ortho,0,17,chart,5->hasharraylist,m3
Warmup,1433,false,false,ortho,1,17,chart,5->hasharraylist,m3
Warmup,1375,false,false,ortho,2,17,chart,5->hasharraylist,m3
Warmup,1333,false,false,ortho,3,17,chart,5->hasharraylist,m3
Steady-state,1340,true,false,ortho,4,17,chart,5->hasharraylist,m3
Startup,2186,false,true,ortho,0,18,chart,5->hasharraylist,m3
Warmup,1415,false,false,ortho,1,18,chart,5->hasharraylist,m3
Warmup,1382,false,false,ortho,2,18,chart,5->hasharraylist,m3
Warmup,1332,false,false,ortho,3,18,chart,5->hasharraylist,m3
Steady-state,1345,true,false,ortho,4,18,chart,5->hasharraylist,m3
Startup,2229,false,true,ortho,0,19,chart,5->hasharraylist,m3
Warmup,1415,false,false,ortho,1,19,chart,5->hasharraylist,m3
Warmup,1378,false,false,ortho,2,19,chart,5->hasharraylist,m3
Warmup,1344,false,false,ortho,3,19,chart,5->hasharraylist,m3
Steady-state,1356,true,false,ortho,4,19,chart,5->hasharraylist,m3
Startup,1959,false,true,ortho,0,0,chart,4->linkedlist,m3
Warmup,1391,false,false,ortho,1,0,chart,4->linkedlist,m3
Warmup,1364,false,false,ortho,2,0,chart,4->linkedlist,m3
Warmup,1333,false,false,ortho,3,0,chart,4->linkedlist,m3
Steady-state,1317,true,false,ortho,4,0,chart,4->linkedlist,m3
Startup,1979,false,true,ortho,0,1,chart,4->linkedlist,m3
Warmup,1390,false,false,ortho,1,1,chart,4->linkedlist,m3
Warmup,1368,false,false,ortho,2,1,chart,4->linkedlist,m3
Warmup,1328,false,false,ortho,3,1,chart,4->linkedlist,m3
Steady-state,1314,true,false,ortho,4,1,chart,4->linkedlist,m3
Startup,1978,false,true,ortho,0,2,chart,4->linkedlist,m3
Warmup,1401,false,false,ortho,1,2,chart,4->linkedlist,m3
Warmup,1382,false,false,ortho,2,2,chart,4->linkedlist,m3
Warmup,1335,false,false,ortho,3,2,chart,4->linkedlist,m3
Steady-state,1314,true,false,ortho,4,2,chart,4->linkedlist,m3
Startup,1996,false,true,ortho,0,3,chart,4->linkedlist,m3
Warmup,1389,false,false,ortho,1,3,chart,4->linkedlist,m3
Warmup,1365,false,false,ortho,2,3,chart,4->linkedlist,m3
Warmup,1327,false,false,ortho,3,3,chart,4->linkedlist,m3
Steady-state,1310,true,false,ortho,4,3,chart,4->linkedlist,m3
Startup,1991,false,true,ortho,0,4,chart,4->linkedlist,m3
Warmup,1384,false,false,ortho,1,4,chart,4->linkedlist,m3
Warmup,1362,false,false,ortho,2,4,chart,4->linkedlist,m3
Warmup,1326,false,false,ortho,3,4,chart,4->linkedlist,m3
Steady-state,1310,true,false,ortho,4,4,chart,4->linkedlist,m3
Startup,1931,false,true,ortho,0,5,chart,4->linkedlist,m3
Warmup,1386,false,false,ortho,1,5,chart,4->linkedlist,m3
Warmup,1382,false,false,ortho,2,5,chart,4->linkedlist,m3
Warmup,1319,false,false,ortho,3,5,chart,4->linkedlist,m3
Steady-state,1311,true,false,ortho,4,5,chart,4->linkedlist,m3
Startup,1941,false,true,ortho,0,6,chart,4->linkedlist,m3
Warmup,1390,false,false,ortho,1,6,chart,4->linkedlist,m3
Warmup,1381,false,false,ortho,2,6,chart,4->linkedlist,m3
Warmup,1316,false,false,ortho,3,6,chart,4->linkedlist,m3
Steady-state,1314,true,false,ortho,4,6,chart,4->linkedlist,m3
Startup,1963,false,true,ortho,0,7,chart,4->linkedlist,m3
Warmup,1391,false,false,ortho,1,7,chart,4->linkedlist,m3
Warmup,1362,false,false,ortho,2,7,chart,4->linkedlist,m3
Warmup,1333,false,false,ortho,3,7,chart,4->linkedlist,m3
Steady-state,1314,true,false,ortho,4,7,chart,4->linkedlist,m3
Startup,1946,false,true,ortho,0,8,chart,4->linkedlist,m3
Warmup,1393,false,false,ortho,1,8,chart,4->linkedlist,m3
Warmup,1375,false,false,ortho,2,8,chart,4->linkedlist,m3
Warmup,1336,false,false,ortho,3,8,chart,4->linkedlist,m3
Steady-state,1321,true,false,ortho,4,8,chart,4->linkedlist,m3
Startup,1969,false,true,ortho,0,9,chart,4->linkedlist,m3
Warmup,1393,false,false,ortho,1,9,chart,4->linkedlist,m3
Warmup,1369,false,false,ortho,2,9,chart,4->linkedlist,m3
Warmup,1336,false,false,ortho,3,9,chart,4->linkedlist,m3
Steady-state,1319,true,false,ortho,4,9,chart,4->linkedlist,m3
Startup,1945,false,true,ortho,0,10,chart,4->linkedlist,m3
Warmup,1388,false,false,ortho,1,10,chart,4->linkedlist,m3
Warmup,1363,false,false,ortho,2,10,chart,4->linkedlist,m3
Warmup,1330,false,false,ortho,3,10,chart,4->linkedlist,m3
Steady-state,1316,true,false,ortho,4,10,chart,4->linkedlist,m3
Startup,1911,false,true,ortho,0,11,chart,4->linkedlist,m3
Warmup,1388,false,false,ortho,1,11,chart,4->linkedlist,m3
Warmup,1374,false,false,ortho,2,11,chart,4->linkedlist,m3
Warmup,1328,false,false,ortho,3,11,chart,4->linkedlist,m3
Steady-state,1317,true,false,ortho,4,11,chart,4->linkedlist,m3
Startup,1965,false,true,ortho,0,12,chart,4->linkedlist,m3
Warmup,1415,false,false,ortho,1,12,chart,4->linkedlist,m3
Warmup,1381,false,false,ortho,2,12,chart,4->linkedlist,m3
Warmup,1313,false,false,ortho,3,12,chart,4->linkedlist,m3
Warmup,1312,false,false,ortho,4,12,chart,4->linkedlist,m3
Steady-state,1455,true,false,ortho,5,12,chart,4->linkedlist,m3
Startup,1969,false,true,ortho,0,13,chart,4->linkedlist,m3
Warmup,1390,false,false,ortho,1,13,chart,4->linkedlist,m3
Warmup,1364,false,false,ortho,2,13,chart,4->linkedlist,m3
Warmup,1333,false,false,ortho,3,13,chart,4->linkedlist,m3
Steady-state,1320,true,false,ortho,4,13,chart,4->linkedlist,m3
Startup,1957,false,true,ortho,0,14,chart,4->linkedlist,m3
Warmup,1394,false,false,ortho,1,14,chart,4->linkedlist,m3
Warmup,1374,false,false,ortho,2,14,chart,4->linkedlist,m3
Warmup,1331,false,false,ortho,3,14,chart,4->linkedlist,m3
Steady-state,1312,true,false,ortho,4,14,chart,4->linkedlist,m3
Startup,1975,false,true,ortho,0,15,chart,4->linkedlist,m3
Warmup,1413,false,false,ortho,1,15,chart,4->linkedlist,m3
Warmup,1375,false,false,ortho,2,15,chart,4->linkedlist,m3
Warmup,1352,false,false,ortho,3,15,chart,4->linkedlist,m3
Steady-state,1313,true,false,ortho,4,15,chart,4->linkedlist,m3
Startup,1931,false,true,ortho,0,16,chart,4->linkedlist,m3
Warmup,1389,false,false,ortho,1,16,chart,4->linkedlist,m3
Warmup,1367,false,false,ortho,2,16,chart,4->linkedlist,m3
Warmup,1333,false,false,ortho,3,16,chart,4->linkedlist,m3
Steady-state,1317,true,false,ortho,4,16,chart,4->linkedlist,m3
Startup,1981,false,true,ortho,0,17,chart,4->linkedlist,m3
Warmup,1399,false,false,ortho,1,17,chart,4->linkedlist,m3
Warmup,1390,false,false,ortho,2,17,chart,4->linkedlist,m3
Warmup,1334,false,false,ortho,3,17,chart,4->linkedlist,m3
Steady-state,1323,true,false,ortho,4,17,chart,4->linkedlist,m3
Startup,2001,false,true,ortho,0,18,chart,4->linkedlist,m3
Warmup,1407,false,false,ortho,1,18,chart,4->linkedlist,m3
Warmup,1381,false,false,ortho,2,18,chart,4->linkedlist,m3
Warmup,1336,false,false,ortho,3,18,chart,4->linkedlist,m3
Steady-state,1316,true,false,ortho,4,18,chart,4->linkedlist,m3
Startup,1962,false,true,ortho,0,19,chart,4->linkedlist,m3
Warmup,1397,false,false,ortho,1,19,chart,4->linkedlist,m3
Warmup,1369,false,false,ortho,2,19,chart,4->linkedlist,m3
Warmup,1333,false,false,ortho,3,19,chart,4->linkedlist,m3
Steady-state,1329,true,false,ortho,4,19,chart,4->linkedlist,m3
Startup,2190,false,true,ortho,0,0,chart,4->hasharraylist,m3
Warmup,1401,false,false,ortho,1,0,chart,4->hasharraylist,m3
Warmup,1358,false,false,ortho,2,0,chart,4->hasharraylist,m3
Warmup,1322,false,false,ortho,3,0,chart,4->hasharraylist,m3
Steady-state,1330,true,false,ortho,4,0,chart,4->hasharraylist,m3
Startup,2139,false,true,ortho,0,1,chart,4->hasharraylist,m3
Warmup,1402,false,false,ortho,1,1,chart,4->hasharraylist,m3
Warmup,1387,false,false,ortho,2,1,chart,4->hasharraylist,m3
Warmup,1319,false,false,ortho,3,1,chart,4->hasharraylist,m3
Steady-state,1324,true,false,ortho,4,1,chart,4->hasharraylist,m3
Startup,2195,false,true,ortho,0,2,chart,4->hasharraylist,m3
Warmup,1418,false,false,ortho,1,2,chart,4->hasharraylist,m3
Warmup,1367,false,false,ortho,2,2,chart,4->hasharraylist,m3
Warmup,1323,false,false,ortho,3,2,chart,4->hasharraylist,m3
Steady-state,1339,true,false,ortho,4,2,chart,4->hasharraylist,m3
Startup,2153,false,true,ortho,0,3,chart,4->hasharraylist,m3
Warmup,1404,false,false,ortho,1,3,chart,4->hasharraylist,m3
Warmup,1365,false,false,ortho,2,3,chart,4->hasharraylist,m3
Warmup,1317,false,false,ortho,3,3,chart,4->hasharraylist,m3
Steady-state,1333,true,false,ortho,4,3,chart,4->hasharraylist,m3
Startup,2189,false,true,ortho,0,4,chart,4->hasharraylist,m3
Warmup,1410,false,false,ortho,1,4,chart,4->hasharraylist,m3
Warmup,1380,false,false,ortho,2,4,chart,4->hasharraylist,m3
Warmup,1332,false,false,ortho,3,4,chart,4->hasharraylist,m3
Steady-state,1336,true,false,ortho,4,4,chart,4->hasharraylist,m3
Startup,2180,false,true,ortho,0,5,chart,4->hasharraylist,m3
Warmup,1411,false,false,ortho,1,5,chart,4->hasharraylist,m3
Warmup,1371,false,false,ortho,2,5,chart,4->hasharraylist,m3
Warmup,1317,false,false,ortho,3,5,chart,4->hasharraylist,m3
Steady-state,1327,true,false,ortho,4,5,chart,4->hasharraylist,m3
Startup,2156,false,true,ortho,0,6,chart,4->hasharraylist,m3
Warmup,1404,false,false,ortho,1,6,chart,4->hasharraylist,m3
