status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Steady-state,63,true,false,ortho,7,9,lusearch,5->hashmap,m3
Startup,600,false,true,ortho,0,10,lusearch,5->hashmap,m3
Warmup,115,false,false,ortho,1,10,lusearch,5->hashmap,m3
Warmup,112,false,false,ortho,2,10,lusearch,5->hashmap,m3
Warmup,65,false,false,ortho,3,10,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,4,10,lusearch,5->hashmap,m3
Warmup,60,false,false,ortho,5,10,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,6,10,lusearch,5->hashmap,m3
Steady-state,65,true,false,ortho,7,10,lusearch,5->hashmap,m3
Startup,574,false,true,ortho,0,11,lusearch,5->hashmap,m3
Warmup,124,false,false,ortho,1,11,lusearch,5->hashmap,m3
Warmup,109,false,false,ortho,2,11,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,3,11,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,4,11,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,5,11,lusearch,5->hashmap,m3
Steady-state,65,true,false,ortho,6,11,lusearch,5->hashmap,m3
Startup,561,false,true,ortho,0,12,lusearch,5->hashmap,m3
Warmup,128,false,false,ortho,1,12,lusearch,5->hashmap,m3
Warmup,114,false,false,ortho,2,12,lusearch,5->hashmap,m3
Warmup,66,false,false,ortho,3,12,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,4,12,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,5,12,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,6,12,lusearch,5->hashmap,m3
Steady-state,64,true,false,ortho,7,12,lusearch,5->hashmap,m3
Startup,536,false,true,ortho,0,13,lusearch,5->hashmap,m3
Warmup,130,false,false,ortho,1,13,lusearch,5->hashmap,m3
Warmup,114,false,false,ortho,2,13,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,3,13,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,4,13,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,5,13,lusearch,5->hashmap,m3
Steady-state,64,true,false,ortho,6,13,lusearch,5->hashmap,m3
Startup,539,false,true,ortho,0,14,lusearch,5->hashmap,m3
Warmup,133,false,false,ortho,1,14,lusearch,5->hashmap,m3
Warmup,111,false,false,ortho,2,14,lusearch,5->hashmap,m3
Warmup,65,false,false,ortho,3,14,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,4,14,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,5,14,lusearch,5->hashmap,m3
Steady-state,64,true,false,ortho,6,14,lusearch,5->hashmap,m3
Startup,669,false,true,ortho,0,15,lusearch,5->hashmap,m3
Warmup,131,false,false,ortho,1,15,lusearch,5->hashmap,m3
Warmup,114,false,false,ortho,2,15,lusearch,5->hashmap,m3
Warmup,65,false,false,ortho,3,15,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,4,15,lusearch,5->hashmap,m3
Warmup,66,false,false,ortho,5,15,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,6,15,lusearch,5->hashmap,m3
Warmup,70,false,false,ortho,7,15,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,8,15,lusearch,5->hashmap,m3
Warmup,59,false,false,ortho,9,15,lusearch,5->hashmap,m3
Warmup,67,false,false,ortho,10,15,lusearch,5->hashmap,m3
Warmup,60,false,false,ortho,11,15,lusearch,5->hashmap,m3
Warmup,71,false,false,ortho,12,15,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,13,15,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,14,15,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,15,15,lusearch,5->hashmap,m3
Steady-state,62,true,false,ortho,16,15,lusearch,5->hashmap,m3
Startup,565,false,true,ortho,0,16,lusearch,5->hashmap,m3
Warmup,112,false,false,ortho,1,16,lusearch,5->hashmap,m3
Warmup,111,false,false,ortho,2,16,lusearch,5->hashmap,m3
Warmup,67,false,false,ortho,3,16,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,4,16,lusearch,5->hashmap,m3
Warmup,59,false,false,ortho,5,16,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,6,16,lusearch,5->hashmap,m3
Steady-state,65,true,false,ortho,7,16,lusearch,5->hashmap,m3
Startup,674,false,true,ortho,0,17,lusearch,5->hashmap,m3
Warmup,117,false,false,ortho,1,17,lusearch,5->hashmap,m3
Warmup,109,false,false,ortho,2,17,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,3,17,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,4,17,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,5,17,lusearch,5->hashmap,m3
Steady-state,60,true,false,ortho,6,17,lusearch,5->hashmap,m3
Startup,566,false,true,ortho,0,18,lusearch,5->hashmap,m3
Warmup,123,false,false,ortho,1,18,lusearch,5->hashmap,m3
Warmup,115,false,false,ortho,2,18,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,3,18,lusearch,5->hashmap,m3
Warmup,68,false,false,ortho,4,18,lusearch,5->hashmap,m3
Warmup,62,false,false,ortho,5,18,lusearch,5->hashmap,m3
Warmup,61,false,false,ortho,6,18,lusearch,5->hashmap,m3
Warmup,65,false,false,ortho,7,18,lusearch,5->hashmap,m3
Steady-state,67,true,false,ortho,8,18,lusearch,5->hashmap,m3
Startup,648,false,true,ortho,0,19,lusearch,5->hashmap,m3
Warmup,142,false,false,ortho,1,19,lusearch,5->hashmap,m3
Warmup,110,false,false,ortho,2,19,lusearch,5->hashmap,m3
Warmup,64,false,false,ortho,3,19,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,4,19,lusearch,5->hashmap,m3
Warmup,63,false,false,ortho,5,19,lusearch,5->hashmap,m3
Steady-state,65,true,false,ortho,6,19,lusearch,5->hashmap,m3
Startup,579,false,true,ortho,0,0,lusearch,5->arraymap,m3
Warmup,127,false,false,ortho,1,0,lusearch,5->arraymap,m3
Warmup,116,false,false,ortho,2,0,lusearch,5->arraymap,m3
Warmup,68,false,false,ortho,3,0,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,4,0,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,5,0,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,6,0,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,7,0,lusearch,5->arraymap,m3
Steady-state,61,true,false,ortho,8,0,lusearch,5->arraymap,m3
Startup,554,false,true,ortho,0,1,lusearch,5->arraymap,m3
Warmup,124,false,false,ortho,1,1,lusearch,5->arraymap,m3
Warmup,111,false,false,ortho,2,1,lusearch,5->arraymap,m3
Warmup,68,false,false,ortho,3,1,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,1,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,5,1,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,6,1,lusearch,5->arraymap,m3
Steady-state,63,true,false,ortho,7,1,lusearch,5->arraymap,m3
Startup,605,false,true,ortho,0,2,lusearch,5->arraymap,m3
Warmup,134,false,false,ortho,1,2,lusearch,5->arraymap,m3
Warmup,115,false,false,ortho,2,2,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,3,2,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,4,2,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,5,2,lusearch,5->arraymap,m3
Steady-state,62,true,false,ortho,6,2,lusearch,5->arraymap,m3
Startup,581,false,true,ortho,0,3,lusearch,5->arraymap,m3
Warmup,120,false,false,ortho,1,3,lusearch,5->arraymap,m3
Warmup,108,false,false,ortho,2,3,lusearch,5->arraymap,m3
Warmup,67,false,false,ortho,3,3,lusearch,5->arraymap,m3
Warmup,67,false,false,ortho,4,3,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,5,3,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,6,3,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,7,3,lusearch,5->arraymap,m3
Steady-state,64,true,false,ortho,8,3,lusearch,5->arraymap,m3
Startup,629,false,true,ortho,0,4,lusearch,5->arraymap,m3
Warmup,133,false,false,ortho,1,4,lusearch,5->arraymap,m3
Warmup,113,false,false,ortho,2,4,lusearch,5->arraymap,m3
Warmup,67,false,false,ortho,3,4,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,4,4,lusearch,5->arraymap,m3
Warmup,59,false,false,ortho,5,4,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,6,4,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,7,4,lusearch,5->arraymap,m3
Warmup,71,false,false,ortho,8,4,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,9,4,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,10,4,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,11,4,lusearch,5->arraymap,m3
Steady-state,60,true,false,ortho,12,4,lusearch,5->arraymap,m3
Startup,546,false,true,ortho,0,5,lusearch,5->arraymap,m3
Warmup,124,false,false,ortho,1,5,lusearch,5->arraymap,m3
Warmup,114,false,false,ortho,2,5,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,3,5,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,5,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,5,lusearch,5->arraymap,m3
Steady-state,62,true,false,ortho,6,5,lusearch,5->arraymap,m3
Startup,598,false,true,ortho,0,6,lusearch,5->arraymap,m3
Warmup,118,false,false,ortho,1,6,lusearch,5->arraymap,m3
Warmup,112,false,false,ortho,2,6,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,3,6,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,4,6,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,5,6,lusearch,5->arraymap,m3
Steady-state,61,true,false,ortho,6,6,lusearch,5->arraymap,m3
Startup,591,false,true,ortho,0,7,lusearch,5->arraymap,m3
Warmup,122,false,false,ortho,1,7,lusearch,5->arraymap,m3
Warmup,114,false,false,ortho,2,7,lusearch,5->arraymap,m3
Warmup,71,false,false,ortho,3,7,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,4,7,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,5,7,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,6,7,lusearch,5->arraymap,m3
Steady-state,70,true,false,ortho,7,7,lusearch,5->arraymap,m3
Startup,653,false,true,ortho,0,8,lusearch,5->arraymap,m3
Warmup,127,false,false,ortho,1,8,lusearch,5->arraymap,m3
Warmup,111,false,false,ortho,2,8,lusearch,5->arraymap,m3
Warmup,69,false,false,ortho,3,8,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,4,8,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,8,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,6,8,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,7,8,lusearch,5->arraymap,m3
Steady-state,65,true,false,ortho,8,8,lusearch,5->arraymap,m3
Startup,537,false,true,ortho,0,9,lusearch,5->arraymap,m3
Warmup,111,false,false,ortho,1,9,lusearch,5->arraymap,m3
Warmup,113,false,false,ortho,2,9,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,3,9,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,9,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,5,9,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,6,9,lusearch,5->arraymap,m3
Steady-state,65,true,false,ortho,7,9,lusearch,5->arraymap,m3
Startup,532,false,true,ortho,0,10,lusearch,5->arraymap,m3
Warmup,126,false,false,ortho,1,10,lusearch,5->arraymap,m3
Warmup,113,false,false,ortho,2,10,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,3,10,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,4,10,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,5,10,lusearch,5->arraymap,m3
Steady-state,66,true,false,ortho,6,10,lusearch,5->arraymap,m3
Startup,568,false,true,ortho,0,11,lusearch,5->arraymap,m3
Warmup,136,false,false,ortho,1,11,lusearch,5->arraymap,m3
Warmup,112,false,false,ortho,2,11,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,3,11,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,11,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,5,11,lusearch,5->arraymap,m3
Steady-state,59,true,false,ortho,6,11,lusearch,5->arraymap,m3
Startup,610,false,true,ortho,0,12,lusearch,5->arraymap,m3
Warmup,144,false,false,ortho,1,12,lusearch,5->arraymap,m3
Warmup,119,false,false,ortho,2,12,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,3,12,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,12,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,5,12,lusearch,5->arraymap,m3
Steady-state,62,true,false,ortho,6,12,lusearch,5->arraymap,m3
Startup,566,false,true,ortho,0,13,lusearch,5->arraymap,m3
Warmup,124,false,false,ortho,1,13,lusearch,5->arraymap,m3
Warmup,115,false,false,ortho,2,13,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,3,13,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,4,13,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,13,lusearch,5->arraymap,m3
Steady-state,65,true,false,ortho,6,13,lusearch,5->arraymap,m3
Startup,612,false,true,ortho,0,14,lusearch,5->arraymap,m3
Warmup,149,false,false,ortho,1,14,lusearch,5->arraymap,m3
Warmup,120,false,false,ortho,2,14,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,3,14,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,4,14,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,14,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,6,14,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,7,14,lusearch,5->arraymap,m3
Steady-state,65,true,false,ortho,8,14,lusearch,5->arraymap,m3
Startup,588,false,true,ortho,0,15,lusearch,5->arraymap,m3
Warmup,130,false,false,ortho,1,15,lusearch,5->arraymap,m3
Warmup,114,false,false,ortho,2,15,lusearch,5->arraymap,m3
Warmup,67,false,false,ortho,3,15,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,4,15,lusearch,5->arraymap,m3
Warmup,60,false,false,ortho,5,15,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,6,15,lusearch,5->arraymap,m3
Warmup,70,false,false,ortho,7,15,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,8,15,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,9,15,lusearch,5->arraymap,m3
Warmup,69,false,false,ortho,10,15,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,11,15,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,12,15,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,13,15,lusearch,5->arraymap,m3
Steady-state,59,true,false,ortho,14,15,lusearch,5->arraymap,m3
Startup,590,false,true,ortho,0,16,lusearch,5->arraymap,m3
Warmup,134,false,false,ortho,1,16,lusearch,5->arraymap,m3
Warmup,110,false,false,ortho,2,16,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,3,16,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,4,16,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,5,16,lusearch,5->arraymap,m3
Steady-state,63,true,false,ortho,6,16,lusearch,5->arraymap,m3
Startup,601,false,true,ortho,0,17,lusearch,5->arraymap,m3
Warmup,127,false,false,ortho,1,17,lusearch,5->arraymap,m3
Warmup,112,false,false,ortho,2,17,lusearch,5->arraymap,m3
Warmup,66,false,false,ortho,3,17,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,4,17,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,17,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,6,17,lusearch,5->arraymap,m3
Steady-state,68,true,false,ortho,7,17,lusearch,5->arraymap,m3
Startup,605,false,true,ortho,0,18,lusearch,5->arraymap,m3
Warmup,118,false,false,ortho,1,18,lusearch,5->arraymap,m3
Warmup,114,false,false,ortho,2,18,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,3,18,lusearch,5->arraymap,m3
Warmup,62,false,false,ortho,4,18,lusearch,5->arraymap,m3
Warmup,61,false,false,ortho,5,18,lusearch,5->arraymap,m3
Steady-state,63,true,false,ortho,6,18,lusearch,5->arraymap,m3
Startup,680,false,true,ortho,0,19,lusearch,5->arraymap,m3
Warmup,129,false,false,ortho,1,19,lusearch,5->arraymap,m3
Warmup,113,false,false,ortho,2,19,lusearch,5->arraymap,m3
Warmup,63,false,false,ortho,3,19,lusearch,5->arraymap,m3
Warmup,64,false,false,ortho,4,19,lusearch,5->arraymap,m3
Warmup,65,false,false,ortho,5,19,lusearch,5->arraymap,m3
Steady-state,62,true,false,ortho,6,19,lusearch,5->arraymap,m3
Startup,663,false,true,ortho,0,0,lusearch,7->hashmap,m3
Warmup,138,false,false,ortho,1,0,lusearch,7->hashmap,m3
Warmup,112,false,false,ortho,2,0,lusearch,7->hashmap,m3
Warmup,72,false,false,ortho,3,0,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,4,0,lusearch,7->hashmap,m3
Warmup,60,false,false,ortho,5,0,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,6,0,lusearch,7->hashmap,m3
Steady-state,62,true,false,ortho,7,0,lusearch,7->hashmap,m3
Startup,629,false,true,ortho,0,1,lusearch,7->hashmap,m3
Warmup,141,false,false,ortho,1,1,lusearch,7->hashmap,m3
Warmup,111,false,false,ortho,2,1,lusearch,7->hashmap,m3
Warmup,69,false,false,ortho,3,1,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,4,1,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,1,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,6,1,lusearch,7->hashmap,m3
Steady-state,64,true,false,ortho,7,1,lusearch,7->hashmap,m3
Startup,635,false,true,ortho,0,2,lusearch,7->hashmap,m3
Warmup,125,false,false,ortho,1,2,lusearch,7->hashmap,m3
Warmup,114,false,false,ortho,2,2,lusearch,7->hashmap,m3
Warmup,67,false,false,ortho,3,2,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,4,2,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,2,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,6,2,lusearch,7->hashmap,m3
Steady-state,65,true,false,ortho,7,2,lusearch,7->hashmap,m3
Startup,588,false,true,ortho,0,3,lusearch,7->hashmap,m3
Warmup,135,false,false,ortho,1,3,lusearch,7->hashmap,m3
Warmup,110,false,false,ortho,2,3,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,3,3,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,4,3,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,5,3,lusearch,7->hashmap,m3
Steady-state,60,true,false,ortho,6,3,lusearch,7->hashmap,m3
Startup,623,false,true,ortho,0,4,lusearch,7->hashmap,m3
Warmup,116,false,false,ortho,1,4,lusearch,7->hashmap,m3
Warmup,113,false,false,ortho,2,4,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,3,4,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,4,4,lusearch,7->hashmap,m3
Warmup,60,false,false,ortho,5,4,lusearch,7->hashmap,m3
Steady-state,65,true,false,ortho,6,4,lusearch,7->hashmap,m3
Startup,621,false,true,ortho,0,5,lusearch,7->hashmap,m3
Warmup,131,false,false,ortho,1,5,lusearch,7->hashmap,m3
Warmup,110,false,false,ortho,2,5,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,3,5,lusearch,7->hashmap,m3
Warmup,66,false,false,ortho,4,5,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,5,lusearch,7->hashmap,m3
Steady-state,64,true,false,ortho,6,5,lusearch,7->hashmap,m3
Startup,652,false,true,ortho,0,6,lusearch,7->hashmap,m3
Warmup,135,false,false,ortho,1,6,lusearch,7->hashmap,m3
Warmup,117,false,false,ortho,2,6,lusearch,7->hashmap,m3
Warmup,72,false,false,ortho,3,6,lusearch,7->hashmap,m3
Warmup,67,false,false,ortho,4,6,lusearch,7->hashmap,m3
Warmup,58,false,false,ortho,5,6,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,6,6,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,7,6,lusearch,7->hashmap,m3
Warmup,68,false,false,ortho,8,6,lusearch,7->hashmap,m3
Warmup,68,false,false,ortho,9,6,lusearch,7->hashmap,m3
Warmup,69,false,false,ortho,10,6,lusearch,7->hashmap,m3
Steady-state,59,true,false,ortho,11,6,lusearch,7->hashmap,m3
Startup,531,false,true,ortho,0,7,lusearch,7->hashmap,m3
Warmup,131,false,false,ortho,1,7,lusearch,7->hashmap,m3
Warmup,115,false,false,ortho,2,7,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,3,7,lusearch,7->hashmap,m3
Warmup,66,false,false,ortho,4,7,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,7,lusearch,7->hashmap,m3
Steady-state,62,true,false,ortho,6,7,lusearch,7->hashmap,m3
Startup,517,false,true,ortho,0,8,lusearch,7->hashmap,m3
Warmup,137,false,false,ortho,1,8,lusearch,7->hashmap,m3
Warmup,112,false,false,ortho,2,8,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,3,8,lusearch,7->hashmap,m3
Warmup,66,false,false,ortho,4,8,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,5,8,lusearch,7->hashmap,m3
Steady-state,59,true,false,ortho,6,8,lusearch,7->hashmap,m3
Startup,604,false,true,ortho,0,9,lusearch,7->hashmap,m3
Warmup,116,false,false,ortho,1,9,lusearch,7->hashmap,m3
Warmup,115,false,false,ortho,2,9,lusearch,7->hashmap,m3
Warmup,68,false,false,ortho,3,9,lusearch,7->hashmap,m3
Warmup,66,false,false,ortho,4,9,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,5,9,lusearch,7->hashmap,m3
Steady-state,61,true,false,ortho,6,9,lusearch,7->hashmap,m3
Startup,560,false,true,ortho,0,10,lusearch,7->hashmap,m3
Warmup,120,false,false,ortho,1,10,lusearch,7->hashmap,m3
Warmup,112,false,false,ortho,2,10,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,3,10,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,4,10,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,10,lusearch,7->hashmap,m3
Steady-state,61,true,false,ortho,6,10,lusearch,7->hashmap,m3
Startup,663,false,true,ortho,0,11,lusearch,7->hashmap,m3
Warmup,120,false,false,ortho,1,11,lusearch,7->hashmap,m3
Warmup,116,false,false,ortho,2,11,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,3,11,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,4,11,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,5,11,lusearch,7->hashmap,m3
Steady-state,64,true,false,ortho,6,11,lusearch,7->hashmap,m3
Startup,602,false,true,ortho,0,12,lusearch,7->hashmap,m3
Warmup,145,false,false,ortho,1,12,lusearch,7->hashmap,m3
Warmup,124,false,false,ortho,2,12,lusearch,7->hashmap,m3
Warmup,70,false,false,ortho,3,12,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,4,12,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,12,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,6,12,lusearch,7->hashmap,m3
Steady-state,60,true,false,ortho,7,12,lusearch,7->hashmap,m3
Startup,589,false,true,ortho,0,13,lusearch,7->hashmap,m3
Warmup,133,false,false,ortho,1,13,lusearch,7->hashmap,m3
Warmup,124,false,false,ortho,2,13,lusearch,7->hashmap,m3
Warmup,67,false,false,ortho,3,13,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,4,13,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,13,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,6,13,lusearch,7->hashmap,m3
Steady-state,62,true,false,ortho,7,13,lusearch,7->hashmap,m3
Startup,552,false,true,ortho,0,14,lusearch,7->hashmap,m3
Warmup,125,false,false,ortho,1,14,lusearch,7->hashmap,m3
Warmup,114,false,false,ortho,2,14,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,3,14,lusearch,7->hashmap,m3
Warmup,68,false,false,ortho,4,14,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,14,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,6,14,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,7,14,lusearch,7->hashmap,m3
Steady-state,60,true,false,ortho,8,14,lusearch,7->hashmap,m3
Startup,630,false,true,ortho,0,15,lusearch,7->hashmap,m3
Warmup,127,false,false,ortho,1,15,lusearch,7->hashmap,m3
Warmup,117,false,false,ortho,2,15,lusearch,7->hashmap,m3
Warmup,71,false,false,ortho,3,15,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,4,15,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,15,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,6,15,lusearch,7->hashmap,m3
Steady-state,65,true,false,ortho,7,15,lusearch,7->hashmap,m3
Startup,557,false,true,ortho,0,16,lusearch,7->hashmap,m3
Warmup,134,false,false,ortho,1,16,lusearch,7->hashmap,m3
Warmup,121,false,false,ortho,2,16,lusearch,7->hashmap,m3
Warmup,69,false,false,ortho,3,16,lusearch,7->hashmap,m3
Warmup,65,false,false,ortho,4,16,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,16,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,6,16,lusearch,7->hashmap,m3
Steady-state,62,true,false,ortho,7,16,lusearch,7->hashmap,m3
Startup,592,false,true,ortho,0,17,lusearch,7->hashmap,m3
Warmup,116,false,false,ortho,1,17,lusearch,7->hashmap,m3
Warmup,111,false,false,ortho,2,17,lusearch,7->hashmap,m3
Warmup,69,false,false,ortho,3,17,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,4,17,lusearch,7->hashmap,m3
Warmup,63,false,false,ortho,5,17,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,6,17,lusearch,7->hashmap,m3
Steady-state,63,true,false,ortho,7,17,lusearch,7->hashmap,m3
Startup,605,false,true,ortho,0,18,lusearch,7->hashmap,m3
Warmup,116,false,false,ortho,1,18,lusearch,7->hashmap,m3
Warmup,114,false,false,ortho,2,18,lusearch,7->hashmap,m3
Warmup,64,false,false,ortho,3,18,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,4,18,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,5,18,lusearch,7->hashmap,m3
Steady-state,63,true,false,ortho,6,18,lusearch,7->hashmap,m3
Startup,608,false,true,ortho,0,19,lusearch,7->hashmap,m3
Warmup,130,false,false,ortho,1,19,lusearch,7->hashmap,m3
Warmup,119,false,false,ortho,2,19,lusearch,7->hashmap,m3
Warmup,67,false,false,ortho,3,19,lusearch,7->hashmap,m3
Warmup,62,false,false,ortho,4,19,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,5,19,lusearch,7->hashmap,m3
Warmup,61,false,false,ortho,6,19,lusearch,7->hashmap,m3
Steady-state,63,true,false,ortho,7,19,lusearch,7->hashmap,m3
Startup,651,false,true,ortho,0,0,lusearch,7->arraymap,m3
Warmup,128,false,false,ortho,1,0,lusearch,7->arraymap,m3
