status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,1466,false,false,ortho,1,10,avrora,6->treemap,m2
Warmup,1408,false,false,ortho,2,10,avrora,6->treemap,m2
Warmup,1395,false,false,ortho,3,10,avrora,6->treemap,m2
Steady-state,1387,true,false,ortho,4,10,avrora,6->treemap,m2
Startup,1614,false,true,ortho,0,11,avrora,6->treemap,m2
Warmup,1461,false,false,ortho,1,11,avrora,6->treemap,m2
Warmup,1402,false,false,ortho,2,11,avrora,6->treemap,m2
Warmup,1400,false,false,ortho,3,11,avrora,6->treemap,m2
Steady-state,1397,true,false,ortho,4,11,avrora,6->treemap,m2
Startup,1590,false,true,ortho,0,12,avrora,6->treemap,m2
Warmup,1469,false,false,ortho,1,12,avrora,6->treemap,m2
Warmup,1412,false,false,ortho,2,12,avrora,6->treemap,m2
Warmup,1408,false,false,ortho,3,12,avrora,6->treemap,m2
Steady-state,1403,true,false,ortho,4,12,avrora,6->treemap,m2
Startup,1603,false,true,ortho,0,13,avrora,6->treemap,m2
Warmup,1462,false,false,ortho,1,13,avrora,6->treemap,m2
Warmup,1395,false,false,ortho,2,13,avrora,6->treemap,m2
Warmup,1398,false,false,ortho,3,13,avrora,6->treemap,m2
Steady-state,1392,true,false,ortho,4,13,avrora,6->treemap,m2
Startup,1605,false,true,ortho,0,14,avrora,6->treemap,m2
Warmup,1464,false,false,ortho,1,14,avrora,6->treemap,m2
Warmup,1402,false,false,ortho,2,14,avrora,6->treemap,m2
Warmup,1410,false,false,ortho,3,14,avrora,6->treemap,m2
Steady-state,1387,true,false,ortho,4,14,avrora,6->treemap,m2
Startup,1622,false,true,ortho,0,15,avrora,6->treemap,m2
Warmup,1470,false,false,ortho,1,15,avrora,6->treemap,m2
Warmup,1400,false,false,ortho,2,15,avrora,6->treemap,m2
Warmup,1400,false,false,ortho,3,15,avrora,6->treemap,m2
Steady-state,1408,true,false,ortho,4,15,avrora,6->treemap,m2
Startup,1599,false,true,ortho,0,16,avrora,6->treemap,m2
Warmup,1460,false,false,ortho,1,16,avrora,6->treemap,m2
Warmup,1408,false,false,ortho,2,16,avrora,6->treemap,m2
Warmup,1397,false,false,ortho,3,16,avrora,6->treemap,m2
Steady-state,1399,true,false,ortho,4,16,avrora,6->treemap,m2
Startup,1596,false,true,ortho,0,17,avrora,6->treemap,m2
Warmup,1465,false,false,ortho,1,17,avrora,6->treemap,m2
Warmup,1431,false,false,ortho,2,17,avrora,6->treemap,m2
Warmup,1428,false,false,ortho,3,17,avrora,6->treemap,m2
Steady-state,1411,true,false,ortho,4,17,avrora,6->treemap,m2
Startup,1623,false,true,ortho,0,18,avrora,6->treemap,m2
Warmup,1462,false,false,ortho,1,18,avrora,6->treemap,m2
Warmup,1414,false,false,ortho,2,18,avrora,6->treemap,m2
Warmup,1414,false,false,ortho,3,18,avrora,6->treemap,m2
Steady-state,1423,true,false,ortho,4,18,avrora,6->treemap,m2
Startup,1607,false,true,ortho,0,19,avrora,6->treemap,m2
Warmup,1471,false,false,ortho,1,19,avrora,6->treemap,m2
Warmup,1405,false,false,ortho,2,19,avrora,6->treemap,m2
Warmup,1406,false,false,ortho,3,19,avrora,6->treemap,m2
Steady-state,1386,true,false,ortho,4,19,avrora,6->treemap,m2
Startup,1623,false,true,ortho,0,0,avrora,6->arraymap,m2
Warmup,1480,false,false,ortho,1,0,avrora,6->arraymap,m2
Warmup,1435,false,false,ortho,2,0,avrora,6->arraymap,m2
Warmup,1407,false,false,ortho,3,0,avrora,6->arraymap,m2
Steady-state,1396,true,false,ortho,4,0,avrora,6->arraymap,m2
Startup,1605,false,true,ortho,0,1,avrora,6->arraymap,m2
Warmup,1469,false,false,ortho,1,1,avrora,6->arraymap,m2
Warmup,1421,false,false,ortho,2,1,avrora,6->arraymap,m2
Warmup,1413,false,false,ortho,3,1,avrora,6->arraymap,m2
Steady-state,1403,true,false,ortho,4,1,avrora,6->arraymap,m2
Startup,1607,false,true,ortho,0,2,avrora,6->arraymap,m2
Warmup,1465,false,false,ortho,1,2,avrora,6->arraymap,m2
Warmup,1399,false,false,ortho,2,2,avrora,6->arraymap,m2
Warmup,1397,false,false,ortho,3,2,avrora,6->arraymap,m2
Steady-state,1396,true,false,ortho,4,2,avrora,6->arraymap,m2
Startup,1601,false,true,ortho,0,3,avrora,6->arraymap,m2
Warmup,1460,false,false,ortho,1,3,avrora,6->arraymap,m2
Warmup,1417,false,false,ortho,2,3,avrora,6->arraymap,m2
Warmup,1402,false,false,ortho,3,3,avrora,6->arraymap,m2
Steady-state,1390,true,false,ortho,4,3,avrora,6->arraymap,m2
Startup,1603,false,true,ortho,0,4,avrora,6->arraymap,m2
Warmup,1475,false,false,ortho,1,4,avrora,6->arraymap,m2
Warmup,1428,false,false,ortho,2,4,avrora,6->arraymap,m2
Warmup,1421,false,false,ortho,3,4,avrora,6->arraymap,m2
Steady-state,1405,true,false,ortho,4,4,avrora,6->arraymap,m2
Startup,1590,false,true,ortho,0,5,avrora,6->arraymap,m2
Warmup,1454,false,false,ortho,1,5,avrora,6->arraymap,m2
Warmup,1422,false,false,ortho,2,5,avrora,6->arraymap,m2
Warmup,1419,false,false,ortho,3,5,avrora,6->arraymap,m2
Steady-state,1405,true,false,ortho,4,5,avrora,6->arraymap,m2
Startup,1620,false,true,ortho,0,6,avrora,6->arraymap,m2
Warmup,1465,false,false,ortho,1,6,avrora,6->arraymap,m2
Warmup,1403,false,false,ortho,2,6,avrora,6->arraymap,m2
Warmup,1399,false,false,ortho,3,6,avrora,6->arraymap,m2
Steady-state,1395,true,false,ortho,4,6,avrora,6->arraymap,m2
Startup,1604,false,true,ortho,0,7,avrora,6->arraymap,m2
Warmup,1459,false,false,ortho,1,7,avrora,6->arraymap,m2
Warmup,1405,false,false,ortho,2,7,avrora,6->arraymap,m2
Warmup,1409,false,false,ortho,3,7,avrora,6->arraymap,m2
Steady-state,1399,true,false,ortho,4,7,avrora,6->arraymap,m2
Startup,1599,false,true,ortho,0,8,avrora,6->arraymap,m2
Warmup,1471,false,false,ortho,1,8,avrora,6->arraymap,m2
Warmup,1413,false,false,ortho,2,8,avrora,6->arraymap,m2
Warmup,1414,false,false,ortho,3,8,avrora,6->arraymap,m2
Steady-state,1395,true,false,ortho,4,8,avrora,6->arraymap,m2
Startup,1594,false,true,ortho,0,9,avrora,6->arraymap,m2
Warmup,1460,false,false,ortho,1,9,avrora,6->arraymap,m2
Warmup,1407,false,false,ortho,2,9,avrora,6->arraymap,m2
Warmup,1412,false,false,ortho,3,9,avrora,6->arraymap,m2
Steady-state,1388,true,false,ortho,4,9,avrora,6->arraymap,m2
Startup,1599,false,true,ortho,0,10,avrora,6->arraymap,m2
Warmup,1463,false,false,ortho,1,10,avrora,6->arraymap,m2
Warmup,1413,false,false,ortho,2,10,avrora,6->arraymap,m2
Warmup,1414,false,false,ortho,3,10,avrora,6->arraymap,m2
Steady-state,1414,true,false,ortho,4,10,avrora,6->arraymap,m2
Startup,1609,false,true,ortho,0,11,avrora,6->arraymap,m2
Warmup,1464,false,false,ortho,1,11,avrora,6->arraymap,m2
Warmup,1406,false,false,ortho,2,11,avrora,6->arraymap,m2
Warmup,1411,false,false,ortho,3,11,avrora,6->arraymap,m2
Steady-state,1399,true,false,ortho,4,11,avrora,6->arraymap,m2
Startup,1593,false,true,ortho,0,12,avrora,6->arraymap,m2
Warmup,1467,false,false,ortho,1,12,avrora,6->arraymap,m2
Warmup,1432,false,false,ortho,2,12,avrora,6->arraymap,m2
Warmup,1425,false,false,ortho,3,12,avrora,6->arraymap,m2
Steady-state,1407,true,false,ortho,4,12,avrora,6->arraymap,m2
Startup,1597,false,true,ortho,0,13,avrora,6->arraymap,m2
Warmup,1477,false,false,ortho,1,13,avrora,6->arraymap,m2
Warmup,1408,false,false,ortho,2,13,avrora,6->arraymap,m2
Warmup,1403,false,false,ortho,3,13,avrora,6->arraymap,m2
Steady-state,1405,true,false,ortho,4,13,avrora,6->arraymap,m2
Startup,1605,false,true,ortho,0,14,avrora,6->arraymap,m2
Warmup,1456,false,false,ortho,1,14,avrora,6->arraymap,m2
Warmup,1403,false,false,ortho,2,14,avrora,6->arraymap,m2
Warmup,1404,false,false,ortho,3,14,avrora,6->arraymap,m2
Steady-state,1403,true,false,ortho,4,14,avrora,6->arraymap,m2
Startup,1592,false,true,ortho,0,15,avrora,6->arraymap,m2
Warmup,1461,false,false,ortho,1,15,avrora,6->arraymap,m2
Warmup,1427,false,false,ortho,2,15,avrora,6->arraymap,m2
Warmup,1412,false,false,ortho,3,15,avrora,6->arraymap,m2
Steady-state,1406,true,false,ortho,4,15,avrora,6->arraymap,m2
Startup,1600,false,true,ortho,0,16,avrora,6->arraymap,m2
Warmup,1466,false,false,ortho,1,16,avrora,6->arraymap,m2
Warmup,1405,false,false,ortho,2,16,avrora,6->arraymap,m2
Warmup,1408,false,false,ortho,3,16,avrora,6->arraymap,m2
Steady-state,1385,true,false,ortho,4,16,avrora,6->arraymap,m2
Startup,1612,false,true,ortho,0,17,avrora,6->arraymap,m2
Warmup,1476,false,false,ortho,1,17,avrora,6->arraymap,m2
Warmup,1422,false,false,ortho,2,17,avrora,6->arraymap,m2
Warmup,1427,false,false,ortho,3,17,avrora,6->arraymap,m2
Steady-state,1407,true,false,ortho,4,17,avrora,6->arraymap,m2
Startup,1600,false,true,ortho,0,18,avrora,6->arraymap,m2
Warmup,1458,false,false,ortho,1,18,avrora,6->arraymap,m2
Warmup,1413,false,false,ortho,2,18,avrora,6->arraymap,m2
Warmup,1405,false,false,ortho,3,18,avrora,6->arraymap,m2
Steady-state,1406,true,false,ortho,4,18,avrora,6->arraymap,m2
Startup,1599,false,true,ortho,0,19,avrora,6->arraymap,m2
Warmup,1455,false,false,ortho,1,19,avrora,6->arraymap,m2
Warmup,1414,false,false,ortho,2,19,avrora,6->arraymap,m2
Warmup,1418,false,false,ortho,3,19,avrora,6->arraymap,m2
Steady-state,1399,true,false,ortho,4,19,avrora,6->arraymap,m2
Startup,1606,false,true,ortho,0,0,avrora,5->treeset,m2
Warmup,1479,false,false,ortho,1,0,avrora,5->treeset,m2
Warmup,1404,false,false,ortho,2,0,avrora,5->treeset,m2
Warmup,1404,false,false,ortho,3,0,avrora,5->treeset,m2
Steady-state,1408,true,false,ortho,4,0,avrora,5->treeset,m2
Startup,1584,false,true,ortho,0,1,avrora,5->treeset,m2
Warmup,1449,false,false,ortho,1,1,avrora,5->treeset,m2
Warmup,1419,false,false,ortho,2,1,avrora,5->treeset,m2
Warmup,1412,false,false,ortho,3,1,avrora,5->treeset,m2
Steady-state,1409,true,false,ortho,4,1,avrora,5->treeset,m2
Startup,1593,false,true,ortho,0,2,avrora,5->treeset,m2
Warmup,1468,false,false,ortho,1,2,avrora,5->treeset,m2
Warmup,1424,false,false,ortho,2,2,avrora,5->treeset,m2
Warmup,1417,false,false,ortho,3,2,avrora,5->treeset,m2
Steady-state,1396,true,false,ortho,4,2,avrora,5->treeset,m2
Startup,1583,false,true,ortho,0,3,avrora,5->treeset,m2
Warmup,1465,false,false,ortho,1,3,avrora,5->treeset,m2
Warmup,1413,false,false,ortho,2,3,avrora,5->treeset,m2
Warmup,1408,false,false,ortho,3,3,avrora,5->treeset,m2
Steady-state,1399,true,false,ortho,4,3,avrora,5->treeset,m2
Startup,1620,false,true,ortho,0,4,avrora,5->treeset,m2
Warmup,1457,false,false,ortho,1,4,avrora,5->treeset,m2
Warmup,1423,false,false,ortho,2,4,avrora,5->treeset,m2
Warmup,1413,false,false,ortho,3,4,avrora,5->treeset,m2
Steady-state,1409,true,false,ortho,4,4,avrora,5->treeset,m2
Startup,1616,false,true,ortho,0,5,avrora,5->treeset,m2
Warmup,1467,false,false,ortho,1,5,avrora,5->treeset,m2
Warmup,1411,false,false,ortho,2,5,avrora,5->treeset,m2
Warmup,1420,false,false,ortho,3,5,avrora,5->treeset,m2
Steady-state,1400,true,false,ortho,4,5,avrora,5->treeset,m2
Startup,1599,false,true,ortho,0,6,avrora,5->treeset,m2
Warmup,1472,false,false,ortho,1,6,avrora,5->treeset,m2
Warmup,1416,false,false,ortho,2,6,avrora,5->treeset,m2
Warmup,1422,false,false,ortho,3,6,avrora,5->treeset,m2
Steady-state,1399,true,false,ortho,4,6,avrora,5->treeset,m2
Startup,1617,false,true,ortho,0,7,avrora,5->treeset,m2
Warmup,1470,false,false,ortho,1,7,avrora,5->treeset,m2
Warmup,1420,false,false,ortho,2,7,avrora,5->treeset,m2
Warmup,1422,false,false,ortho,3,7,avrora,5->treeset,m2
Steady-state,1404,true,false,ortho,4,7,avrora,5->treeset,m2
Startup,1593,false,true,ortho,0,8,avrora,5->treeset,m2
Warmup,1464,false,false,ortho,1,8,avrora,5->treeset,m2
Warmup,1424,false,false,ortho,2,8,avrora,5->treeset,m2
Warmup,1408,false,false,ortho,3,8,avrora,5->treeset,m2
Steady-state,1401,true,false,ortho,4,8,avrora,5->treeset,m2
Startup,1603,false,true,ortho,0,9,avrora,5->treeset,m2
Warmup,1476,false,false,ortho,1,9,avrora,5->treeset,m2
Warmup,1411,false,false,ortho,2,9,avrora,5->treeset,m2
Warmup,1416,false,false,ortho,3,9,avrora,5->treeset,m2
Steady-state,1387,true,false,ortho,4,9,avrora,5->treeset,m2
Startup,1615,false,true,ortho,0,10,avrora,5->treeset,m2
Warmup,1481,false,false,ortho,1,10,avrora,5->treeset,m2
Warmup,1411,false,false,ortho,2,10,avrora,5->treeset,m2
Warmup,1413,false,false,ortho,3,10,avrora,5->treeset,m2
Steady-state,1422,true,false,ortho,4,10,avrora,5->treeset,m2
Startup,1614,false,true,ortho,0,11,avrora,5->treeset,m2
Warmup,1456,false,false,ortho,1,11,avrora,5->treeset,m2
Warmup,1432,false,false,ortho,2,11,avrora,5->treeset,m2
Warmup,1416,false,false,ortho,3,11,avrora,5->treeset,m2
Steady-state,1415,true,false,ortho,4,11,avrora,5->treeset,m2
Startup,1601,false,true,ortho,0,12,avrora,5->treeset,m2
Warmup,1475,false,false,ortho,1,12,avrora,5->treeset,m2
Warmup,1423,false,false,ortho,2,12,avrora,5->treeset,m2
Warmup,1415,false,false,ortho,3,12,avrora,5->treeset,m2
Steady-state,1396,true,false,ortho,4,12,avrora,5->treeset,m2
Startup,1594,false,true,ortho,0,13,avrora,5->treeset,m2
Warmup,1466,false,false,ortho,1,13,avrora,5->treeset,m2
Warmup,1404,false,false,ortho,2,13,avrora,5->treeset,m2
Warmup,1397,false,false,ortho,3,13,avrora,5->treeset,m2
Steady-state,1402,true,false,ortho,4,13,avrora,5->treeset,m2
Startup,1584,false,true,ortho,0,14,avrora,5->treeset,m2
Warmup,1453,false,false,ortho,1,14,avrora,5->treeset,m2
Warmup,1394,false,false,ortho,2,14,avrora,5->treeset,m2
Warmup,1420,false,false,ortho,3,14,avrora,5->treeset,m2
Steady-state,1394,true,false,ortho,4,14,avrora,5->treeset,m2
Startup,1594,false,true,ortho,0,15,avrora,5->treeset,m2
Warmup,1466,false,false,ortho,1,15,avrora,5->treeset,m2
Warmup,1403,false,false,ortho,2,15,avrora,5->treeset,m2
Warmup,1400,false,false,ortho,3,15,avrora,5->treeset,m2
Steady-state,1396,true,false,ortho,4,15,avrora,5->treeset,m2
Startup,1598,false,true,ortho,0,16,avrora,5->treeset,m2
Warmup,1459,false,false,ortho,1,16,avrora,5->treeset,m2
Warmup,1409,false,false,ortho,2,16,avrora,5->treeset,m2
Warmup,1419,false,false,ortho,3,16,avrora,5->treeset,m2
Steady-state,1405,true,false,ortho,4,16,avrora,5->treeset,m2
Startup,1595,false,true,ortho,0,17,avrora,5->treeset,m2
Warmup,1462,false,false,ortho,1,17,avrora,5->treeset,m2
Warmup,1420,false,false,ortho,2,17,avrora,5->treeset,m2
Warmup,1426,false,false,ortho,3,17,avrora,5->treeset,m2
Steady-state,1420,true,false,ortho,4,17,avrora,5->treeset,m2
Startup,1611,false,true,ortho,0,18,avrora,5->treeset,m2
Warmup,1461,false,false,ortho,1,18,avrora,5->treeset,m2
Warmup,1389,false,false,ortho,2,18,avrora,5->treeset,m2
Warmup,1394,false,false,ortho,3,18,avrora,5->treeset,m2
Steady-state,1389,true,false,ortho,4,18,avrora,5->treeset,m2
Startup,1604,false,true,ortho,0,19,avrora,5->treeset,m2
Warmup,1467,false,false,ortho,1,19,avrora,5->treeset,m2
Warmup,1419,false,false,ortho,2,19,avrora,5->treeset,m2
Warmup,1424,false,false,ortho,3,19,avrora,5->treeset,m2
Steady-state,1414,true,false,ortho,4,19,avrora,5->treeset,m2
Startup,1604,false,true,ortho,0,0,avrora,5->arrayset,m2
Warmup,1470,false,false,ortho,1,0,avrora,5->arrayset,m2
Warmup,1419,false,false,ortho,2,0,avrora,5->arrayset,m2
Warmup,1420,false,false,ortho,3,0,avrora,5->arrayset,m2
Steady-state,1415,true,false,ortho,4,0,avrora,5->arrayset,m2
Startup,1585,false,true,ortho,0,1,avrora,5->arrayset,m2
Warmup,1467,false,false,ortho,1,1,avrora,5->arrayset,m2
Warmup,1406,false,false,ortho,2,1,avrora,5->arrayset,m2
Warmup,1412,false,false,ortho,3,1,avrora,5->arrayset,m2
Steady-state,1411,true,false,ortho,4,1,avrora,5->arrayset,m2
Startup,1621,false,true,ortho,0,2,avrora,5->arrayset,m2
Warmup,1473,false,false,ortho,1,2,avrora,5->arrayset,m2
Warmup,1401,false,false,ortho,2,2,avrora,5->arrayset,m2
Warmup,1417,false,false,ortho,3,2,avrora,5->arrayset,m2
Steady-state,1409,true,false,ortho,4,2,avrora,5->arrayset,m2
Startup,1601,false,true,ortho,0,3,avrora,5->arrayset,m2
Warmup,1468,false,false,ortho,1,3,avrora,5->arrayset,m2
Warmup,1416,false,false,ortho,2,3,avrora,5->arrayset,m2
Warmup,1432,false,false,ortho,3,3,avrora,5->arrayset,m2
Steady-state,1396,true,false,ortho,4,3,avrora,5->arrayset,m2
Startup,1597,false,true,ortho,0,4,avrora,5->arrayset,m2
Warmup,1459,false,false,ortho,1,4,avrora,5->arrayset,m2
Warmup,1400,false,false,ortho,2,4,avrora,5->arrayset,m2
Warmup,1405,false,false,ortho,3,4,avrora,5->arrayset,m2
Steady-state,1379,true,false,ortho,4,4,avrora,5->arrayset,m2
Startup,1588,false,true,ortho,0,5,avrora,5->arrayset,m2
Warmup,1445,false,false,ortho,1,5,avrora,5->arrayset,m2
Warmup,1399,false,false,ortho,2,5,avrora,5->arrayset,m2
Warmup,1394,false,false,ortho,3,5,avrora,5->arrayset,m2
Steady-state,1393,true,false,ortho,4,5,avrora,5->arrayset,m2
Startup,1606,false,true,ortho,0,6,avrora,5->arrayset,m2
Warmup,1458,false,false,ortho,1,6,avrora,5->arrayset,m2
Warmup,1405,false,false,ortho,2,6,avrora,5->arrayset,m2
Warmup,1410,false,false,ortho,3,6,avrora,5->arrayset,m2
Steady-state,1404,true,false,ortho,4,6,avrora,5->arrayset,m2
Startup,1613,false,true,ortho,0,7,avrora,5->arrayset,m2
Warmup,1467,false,false,ortho,1,7,avrora,5->arrayset,m2
Warmup,1415,false,false,ortho,2,7,avrora,5->arrayset,m2
Warmup,1412,false,false,ortho,3,7,avrora,5->arrayset,m2
Steady-state,1402,true,false,ortho,4,7,avrora,5->arrayset,m2
Startup,1610,false,true,ortho,0,8,avrora,5->arrayset,m2
Warmup,1468,false,false,ortho,1,8,avrora,5->arrayset,m2
Warmup,1410,false,false,ortho,2,8,avrora,5->arrayset,m2
Warmup,1422,false,false,ortho,3,8,avrora,5->arrayset,m2
Steady-state,1411,true,false,ortho,4,8,avrora,5->arrayset,m2
Startup,1594,false,true,ortho,0,9,avrora,5->arrayset,m2
Warmup,1461,false,false,ortho,1,9,avrora,5->arrayset,m2
Warmup,1424,false,false,ortho,2,9,avrora,5->arrayset,m2
Warmup,1415,false,false,ortho,3,9,avrora,5->arrayset,m2
Steady-state,1427,true,false,ortho,4,9,avrora,5->arrayset,m2
Startup,1611,false,true,ortho,0,10,avrora,5->arrayset,m2
Warmup,1457,false,false,ortho,1,10,avrora,5->arrayset,m2
Warmup,1409,false,false,ortho,2,10,avrora,5->arrayset,m2
Warmup,1406,false,false,ortho,3,10,avrora,5->arrayset,m2
Steady-state,1396,true,false,ortho,4,10,avrora,5->arrayset,m2
Startup,1603,false,true,ortho,0,11,avrora,5->arrayset,m2
Warmup,1467,false,false,ortho,1,11,avrora,5->arrayset,m2
Warmup,1419,false,false,ortho,2,11,avrora,5->arrayset,m2
Warmup,1406,false,false,ortho,3,11,avrora,5->arrayset,m2
Steady-state,1399,true,false,ortho,4,11,avrora,5->arrayset,m2
Startup,1611,false,true,ortho,0,12,avrora,5->arrayset,m2
Warmup,1463,false,false,ortho,1,12,avrora,5->arrayset,m2
Warmup,1402,false,false,ortho,2,12,avrora,5->arrayset,m2
Warmup,1411,false,false,ortho,3,12,avrora,5->arrayset,m2
Steady-state,1391,true,false,ortho,4,12,avrora,5->arrayset,m2
Startup,1581,false,true,ortho,0,13,avrora,5->arrayset,m2
Warmup,1452,false,false,ortho,1,13,avrora,5->arrayset,m2
Warmup,1398,false,false,ortho,2,13,avrora,5->arrayset,m2
Warmup,1399,false,false,ortho,3,13,avrora,5->arrayset,m2
Steady-state,1396,true,false,ortho,4,13,avrora,5->arrayset,m2
Startup,1594,false,true,ortho,0,14,avrora,5->arrayset,m2
Warmup,1454,false,false,ortho,1,14,avrora,5->arrayset,m2
Warmup,1394,false,false,ortho,2,14,avrora,5->arrayset,m2
Warmup,1403,false,false,ortho,3,14,avrora,5->arrayset,m2
Steady-state,1401,true,false,ortho,4,14,avrora,5->arrayset,m2
Startup,1615,false,true,ortho,0,15,avrora,5->arrayset,m2
Warmup,1476,false,false,ortho,1,15,avrora,5->arrayset,m2
Warmup,1422,false,false,ortho,2,15,avrora,5->arrayset,m2
Warmup,1408,false,false,ortho,3,15,avrora,5->arrayset,m2
Steady-state,1400,true,false,ortho,4,15,avrora,5->arrayset,m2
Startup,1605,false,true,ortho,0,16,avrora,5->arrayset,m2
Warmup,1474,false,false,ortho,1,16,avrora,5->arrayset,m2
Warmup,1420,false,false,ortho,2,16,avrora,5->arrayset,m2
Warmup,1414,false,false,ortho,3,16,avrora,5->arrayset,m2
Steady-state,1398,true,false,ortho,4,16,avrora,5->arrayset,m2
Startup,1607,false,true,ortho,0,17,avrora,5->arrayset,m2
Warmup,1468,false,false,ortho,1,17,avrora,5->arrayset,m2
Warmup,1425,false,false,ortho,2,17,avrora,5->arrayset,m2
Warmup,1407,false,false,ortho,3,17,avrora,5->arrayset,m2
Steady-state,1410,true,false,ortho,4,17,avrora,5->arrayset,m2
Startup,1606,false,true,ortho,0,18,avrora,5->arrayset,m2
Warmup,1464,false,false,ortho,1,18,avrora,5->arrayset,m2
Warmup,1410,false,false,ortho,2,18,avrora,5->arrayset,m2
Warmup,1421,false,false,ortho,3,18,avrora,5->arrayset,m2
Steady-state,1415,true,false,ortho,4,18,avrora,5->arrayset,m2
Startup,1597,false,true,ortho,0,19,avrora,5->arrayset,m2
Warmup,1471,false,false,ortho,1,19,avrora,5->arrayset,m2
Warmup,1412,false,false,ortho,2,19,avrora,5->arrayset,m2
Warmup,1404,false,false,ortho,3,19,avrora,5->arrayset,m2
Steady-state,1395,true,false,ortho,4,19,avrora,5->arrayset,m2
Startup,1750,false,true,ortho,0,0,avrora,4->hasharraylist,m2
Warmup,1453,false,false,ortho,1,0,avrora,4->hasharraylist,m2
Warmup,1409,false,false,ortho,2,0,avrora,4->hasharraylist,m2
Warmup,1410,false,false,ortho,3,0,avrora,4->hasharraylist,m2
Steady-state,1402,true,false,ortho,4,0,avrora,4->hasharraylist,m2
Startup,1755,false,true,ortho,0,1,avrora,4->hasharraylist,m2
Warmup,1471,false,false,ortho,1,1,avrora,4->hasharraylist,m2
Warmup,1422,false,false,ortho,2,1,avrora,4->hasharraylist,m2
Warmup,1421,false,false,ortho,3,1,avrora,4->hasharraylist,m2
Steady-state,1408,true,false,ortho,4,1,avrora,4->hasharraylist,m2
Startup,1770,false,true,ortho,0,2,avrora,4->hasharraylist,m2
Warmup,1453,false,false,ortho,1,2,avrora,4->hasharraylist,m2
Warmup,1411,false,false,ortho,2,2,avrora,4->hasharraylist,m2
Warmup,1403,false,false,ortho,3,2,avrora,4->hasharraylist,m2
Steady-state,1406,true,false,ortho,4,2,avrora,4->hasharraylist,m2
Startup,1762,false,true,ortho,0,3,avrora,4->hasharraylist,m2
Warmup,1468,false,false,ortho,1,3,avrora,4->hasharraylist,m2
Warmup,1413,false,false,ortho,2,3,avrora,4->hasharraylist,m2
Warmup,1402,false,false,ortho,3,3,avrora,4->hasharraylist,m2
Steady-state,1406,true,false,ortho,4,3,avrora,4->hasharraylist,m2
Startup,1759,false,true,ortho,0,4,avrora,4->hasharraylist,m2
Warmup,1457,false,false,ortho,1,4,avrora,4->hasharraylist,m2
Warmup,1417,false,false,ortho,2,4,avrora,4->hasharraylist,m2
Warmup,1427,false,false,ortho,3,4,avrora,4->hasharraylist,m2
Steady-state,1423,true,false,ortho,4,4,avrora,4->hasharraylist,m2
Startup,1761,false,true,ortho,0,5,avrora,4->hasharraylist,m2
Warmup,1476,false,false,ortho,1,5,avrora,4->hasharraylist,m2
Warmup,1417,false,false,ortho,2,5,avrora,4->hasharraylist,m2
Warmup,1421,false,false,ortho,3,5,avrora,4->hasharraylist,m2
Steady-state,1421,true,false,ortho,4,5,avrora,4->hasharraylist,m2
Startup,1757,false,true,ortho,0,6,avrora,4->hasharraylist,m2
Warmup,1449,false,false,ortho,1,6,avrora,4->hasharraylist,m2
Warmup,1399,false,false,ortho,2,6,avrora,4->hasharraylist,m2
Warmup,1400,false,false,ortho,3,6,avrora,4->hasharraylist,m2
Steady-state,1409,true,false,ortho,4,6,avrora,4->hasharraylist,m2
Startup,1760,false,true,ortho,0,7,avrora,4->hasharraylist,m2
Warmup,1456,false,false,ortho,1,7,avrora,4->hasharraylist,m2
Warmup,1423,false,false,ortho,2,7,avrora,4->hasharraylist,m2
Warmup,1405,false,false,ortho,3,7,avrora,4->hasharraylist,m2
Steady-state,1409,true,false,ortho,4,7,avrora,4->hasharraylist,m2
Startup,1730,false,true,ortho,0,8,avrora,4->hasharraylist,m2
Warmup,1480,false,false,ortho,1,8,avrora,4->hasharraylist,m2
Warmup,1422,false,false,ortho,2,8,avrora,4->hasharraylist,m2
Warmup,1415,false,false,ortho,3,8,avrora,4->hasharraylist,m2
Steady-state,1412,true,false,ortho,4,8,avrora,4->hasharraylist,m2
Startup,1770,false,true,ortho,0,9,avrora,4->hasharraylist,m2
Warmup,1453,false,false,ortho,1,9,avrora,4->hasharraylist,m2
Warmup,1425,false,false,ortho,2,9,avrora,4->hasharraylist,m2
Warmup,1418,false,false,ortho,3,9,avrora,4->hasharraylist,m2
Steady-state,1415,true,false,ortho,4,9,avrora,4->hasharraylist,m2
Startup,1764,false,true,ortho,0,10,avrora,4->hasharraylist,m2
Warmup,1466,false,false,ortho,1,10,avrora,4->hasharraylist,m2
Warmup,1420,false,false,ortho,2,10,avrora,4->hasharraylist,m2
Warmup,1415,false,false,ortho,3,10,avrora,4->hasharraylist,m2
Steady-state,1407,true,false,ortho,4,10,avrora,4->hasharraylist,m2
Startup,1749,false,true,ortho,0,11,avrora,4->hasharraylist,m2
Warmup,1474,false,false,ortho,1,11,avrora,4->hasharraylist,m2
Warmup,1405,false,false,ortho,2,11,avrora,4->hasharraylist,m2
Warmup,1409,false,false,ortho,3,11,avrora,4->hasharraylist,m2
Steady-state,1405,true,false,ortho,4,11,avrora,4->hasharraylist,m2
Startup,1760,false,true,ortho,0,12,avrora,4->hasharraylist,m2
Warmup,1466,false,false,ortho,1,12,avrora,4->hasharraylist,m2
